TransactionID,Sale_Date,Sale_Time,CustomerID,Gender,Customer_Age,Product_Category,Quantity_Sold,Unit_Price,Cost_Of_Goods_Sold,Total_Revenue
1000001390,24-10-2020,22:47,1000117,Male,39,Furniture,2,150,54,300
1000001391,01-03-2020,11:29,1000130,Male,,Personal care,2,125,9.25,250
1000001392,12-09-2020,12:28,100070,Male,27,Pharmaceuticals,2,1300,90,2600
1000001393,08-10-2020,17:24,100056,Female,22,Personal care,2,1500,580,3000
1000001394,17-04-2020,20:06,100014,Female,27,Pharmaceuticals,1,1500,250,1500
1000001395,10-09-2021,14:18,100091,Male,50,Furniture,2,1500,130,3000
1000001396,07-06-2020,06:23,10009,Female,55,Personal care,1,130,8.4,130
1000001397,01-01-2021,11:05,10006,Female,30,Personal care,1,125,11.75,125
1000001398,19-07-2021,17:20,10001,Female,48,Pharmaceuticals,2,1300,120,2600
1000001399,28-01-2020,09:32,100015,Female,64,Personal care,2,130,16.2,260
1000001400,12-09-2020,11:54,1000115,Male,53,Pharmaceuticals,4,150,20,600
1000001401,01-10-2020,21:20,100085,Female,62,Pharmaceuticals,1,1300,294,1300
1000001402,24-06-2021,06:47,1000110,Female,41,Pharmaceuticals,2,1300,156,2600
1000001403,25-03-2021,18:20,10004,Male,32,Pharmaceuticals,2,1300,162,2600
1000001404,20-08-2021,18:15,1000155,Male,46,Furniture,2,1500,185,3000
1000001405,28-10-2021,20:08,100091,Female,25,Pharmaceuticals,4,1300,342,5200
1000001406,22-06-2021,08:45,10002,Female,22,Personal care,4,125,10,500
1000001407,10-04-2020,19:41,100054,Female,46,Furniture,3,1300,120,3900
1000001408,28-08-2021,08:17,10002,Female,64,Personal care,1,1500,250,1500
1000001409,22-11-2021,12:15,1000102,Female,21,Furniture,3,1300,138,3900
1000001410,16-10-2020,18:47,100072,Female,29,Pharmaceuticals,2,150,22.5,300
1000001411,24-11-2021,20:27,10001,Male,62,Furniture,4,150,26,600
1000001412,13-10-2020,19:59,100075,Female,19,Furniture,4,1500,615,6000
1000001413,12-11-2021,19:33,1000104,Female,44,Personal care,3,125,30.75,375
1000001414,22-11-2021,21:28,10004,Male,48,Personal care,4,125,11.25,500
1000001415,06-03-2020,07:11,1000146,Male,53,Pharmaceuticals,2,130,15.3,260
1000001416,29-12-2020,10:47,1000111,Male,53,Furniture,4,1500,125,6000
1000001417,26-12-2020,17:43,100054,Male,43,Furniture,3,1300,147,3900
1000001418,17-09-2020,18:19,100068,Female,60,Furniture,2,1500,215,3000
1000001419,05-02-2021,18:42,10003,Female,44,Pharmaceuticals,3,130,9.3,390
1000001420,15-04-2020,07:01,1000138,Female,22,Pharmaceuticals,4,1500,205,6000
1000001421,17-01-2020,07:07,100059,Female,37,Pharmaceuticals,3,1500,185,4500
1000001422,07-05-2020,20:41,100035,Female,28,Pharmaceuticals,3,130,13.5,390
1000001423,15-06-2020,07:56,1000131,Female,27,Pharmaceuticals,1,125,11,125
1000001424,05-09-2021,21:32,100054,Male,57,Personal care,4,1300,111,5200
1000001425,02-12-2021,22:15,10001,Female,55,Furniture,4,130,10.2,520
1000001426,12-12-2021,11:32,1000114,Male,23,Furniture,3,150,25,450
1000001427,15-07-2021,18:36,100092,Male,25,Furniture,1,125,11.5,125
1000001428,09-09-2021,18:44,100096,Female,40,Furniture,4,150,57,600
1000001429,22-11-2021,13:14,1000102,Male,64,Furniture,2,125,12,250
1000001430,31-10-2021,18:25,100022,Female,43,Furniture,3,1300,132,3900
1000001431,28-09-2021,21:28,1000114,Male,63,Furniture,4,1300,312,5200
1000001432,25-12-2020,06:24,100067,Female,,Furniture,2,1500,245,3000
1000001433,16-01-2020,11:41,1000113,Male,29,Personal care,4,150,15.5,600
1000001434,04-02-2020,10:02,1000147,Female,43,Furniture,2,125,7,250
1000001435,27-10-2020,13:31,100061,Female,30,Personal care,3,1300,114,3900
1000001436,20-01-2021,11:29,10001,Female,57,Pharmaceuticals,4,130,9.9,520
1000001437,04-09-2021,19:19,100076,Female,35,Furniture,4,1300,372,5200
1000001438,07-01-2020,10:00,100072,Female,42,Pharmaceuticals,1,130,13.8,130
1000001439,18-11-2021,20:53,100076,Male,50,Pharmaceuticals,3,125,7.25,375
1000001440,01-09-2021,19:20,100086,Male,64,Pharmaceuticals,2,1300,354,2600
1000001441,04-10-2021,21:38,100063,Male,57,Personal care,4,1300,354,5200
1000001442,16-02-2021,11:02,100096,Female,60,Pharmaceuticals,4,125,11.25,500
1000001443,18-06-2020,19:37,100081,Male,29,Pharmaceuticals,2,1300,147,2600
1000001444,29-04-2020,06:18,1000135,Female,61,Pharmaceuticals,3,130,14.1,390
1000001445,19-04-2020,06:16,100031,Female,53,Furniture,1,1300,129,1300
1000001446,23-01-2020,18:55,1000155,Male,21,Furniture,1,150,23.5,150
1000001447,30-05-2020,22:21,1000137,Male,22,Personal care,4,1500,155,6000
1000001448,16-05-2020,06:28,100051,Female,54,Personal care,2,130,9.3,260
1000001449,26-04-2020,18:42,100012,Male,25,Furniture,4,150,23.5,600
1000001450,16-07-2021,08:52,10001,Female,59,Personal care,2,125,10.25,250
1000001451,23-09-2020,12:10,100094,Female,45,Furniture,1,130,13.2,130
1000001452,06-08-2021,17:41,10003,Female,48,Pharmaceuticals,3,1500,185,4500
1000001453,14-10-2021,13:24,1000113,Female,26,Pharmaceuticals,2,1500,205,3000
1000001454,25-06-2020,11:18,100022,Female,46,Personal care,1,125,6.75,125
1000001455,27-08-2020,21:35,100032,Male,31,Furniture,4,125,13.75,500
1000001456,02-09-2020,18:49,100085,Male,57,Furniture,2,130,37.2,260
1000001457,25-03-2021,21:31,1000140,Female,58,Personal care,3,1300,108,3900
1000001458,09-10-2021,19:21,100095,Female,39,Furniture,4,125,9.75,500
1000001459,10-11-2021,06:46,100013,Male,28,Pharmaceuticals,4,1300,144,5200
1000001460,25-01-2021,19:42,10004,Male,40,Personal care,1,150,22,150
1000001461,01-05-2021,08:43,100063,Female,18,Personal care,2,1500,180,3000
1000001462,13-11-2021,10:42,1000124,Male,63,Furniture,4,1300,114,5200
1000001463,29-07-2020,19:45,100098,Female,54,Personal care,3,1500,170,4500
1000001464,13-11-2020,10:06,100080,Male,38,Furniture,2,1300,126,2600
1000001465,17-04-2021,09:36,1000131,Female,43,Furniture,3,150,26,450
1000001466,16-01-2021,22:27,100064,Male,63,Furniture,4,125,10.75,500
1000001467,13-08-2021,19:31,100089,Female,53,Furniture,3,150,14,450
1000001468,08-11-2021,13:14,100073,Male,40,Furniture,1,125,9.75,125
1000001469,08-12-2021,17:22,10003,Male,18,Personal care,3,125,12.5,375
1000001470,26-06-2021,19:47,10001,Female,57,Pharmaceuticals,2,1500,165,3000
1000001471,25-06-2021,10:34,100030,Male,32,Pharmaceuticals,3,150,13,450
1000001472,18-12-2021,15:22,100074,Female,38,Personal care,3,1300,150,3900
1000001473,19-03-2020,09:06,100030,Male,64,Personal care,1,150,13,150
1000001474,15-05-2020,20:49,100084,Female,26,Pharmaceuticals,3,1500,255,4500
1000001475,04-10-2020,07:03,1000132,Male,26,Pharmaceuticals,3,125,10.75,375
1000001476,11-11-2020,22:27,1000130,Female,27,Pharmaceuticals,4,1500,555,6000
1000001477,08-01-2021,21:59,10003,Male,43,Pharmaceuticals,4,130,15.6,520
1000001478,31-08-2021,09:18,10001,Female,58,Pharmaceuticals,2,130,13.5,260
1000001479,31-05-2020,22:24,1000108,Male,52,Furniture,4,1300,162,5200
1000001480,26-11-2021,18:05,10003,Female,42,Personal care,4,1500,165,6000
1000001481,09-11-2021,17:22,100020,Female,43,Furniture,4,1300,114,5200
1000001482,10-02-2021,22:22,10001,Female,28,Pharmaceuticals,4,1300,114,5200
1000001483,05-03-2021,19:53,10001,Male,55,Pharmaceuticals,1,130,8.7,130
1000001484,23-11-2020,09:29,100022,Female,19,Pharmaceuticals,4,1300,147,5200
1000001485,24-09-2020,18:29,100066,Male,24,Furniture,1,130,15.6,130
1000001486,22-11-2021,08:58,10004,Female,35,Furniture,1,125,8.75,125
1000001487,01-02-2021,19:01,1000131,Male,44,Pharmaceuticals,4,1500,140,6000
1000001488,12-11-2020,19:24,10009,Female,51,Furniture,3,1300,126,3900
1000001489,28-04-2021,18:30,10002,Male,44,Furniture,1,130,10.5,130
1000001490,26-10-2020,07:15,1000155,Male,34,Pharmaceuticals,3,150,17,450
1000001491,26-05-2021,22:14,1000107,Female,60,Furniture,3,1300,129,3900
1000001492,26-08-2021,22:09,1000146,Male,61,Personal care,4,125,10,500
1000001493,26-11-2021,21:49,100058,Male,41,Personal care,2,125,6.75,250
1000001494,23-10-2020,19:29,100074,Female,42,Personal care,4,150,62.5,600
1000001495,14-03-2021,22:37,1000113,Male,24,Personal care,2,130,16.2,260
1000001496,03-09-2020,15:05,1000110,Male,23,Pharmaceuticals,2,1300,120,2600
1000001497,19-11-2020,21:44,1000109,Male,41,Pharmaceuticals,4,130,32.4,520
1000001498,29-08-2020,17:08,100051,Female,50,Pharmaceuticals,4,125,12.5,500
1000001499,23-09-2020,09:46,10003,Male,46,Personal care,2,130,11.7,260
1000001500,20-04-2020,08:36,100053,Female,60,Personal care,4,125,8.5,500
1000001501,31-01-2021,18:00,10001,Male,39,Furniture,2,130,13.5,260
1000001502,08-04-2021,08:30,1000152,Male,43,Furniture,3,150,18,450
1000001503,17-10-2020,18:28,100067,Male,45,Personal care,4,1500,605,6000
1000001504,25-01-2021,17:01,10004,Female,38,Personal care,3,150,25.5,450
1000001505,30-10-2020,08:00,100098,Male,24,Personal care,1,150,14.5,150
1000001506,09-01-2020,07:31,100052,Male,34,Personal care,3,1500,245,4500
1000001507,27-12-2020,22:14,100095,Female,37,Furniture,3,1500,520,4500
1000001508,08-04-2020,20:32,100090,Male,58,Personal care,2,1300,81,2600
1000001509,25-11-2020,20:40,100067,Female,37,Furniture,3,1300,129,3900
1000001510,20-11-2020,18:21,1000124,Female,39,Personal care,4,150,19,600
1000001511,09-04-2020,21:36,100045,Male,45,Personal care,2,150,13.5,300
1000001512,20-12-2021,20:05,1000105,Female,57,Personal care,1,125,13.25,125
1000001513,01-10-2020,21:47,100019,Male,24,Furniture,4,125,31,500
1000001514,12-07-2020,10:55,100059,Female,18,Furniture,1,1300,75,1300
1000001515,04-02-2021,21:49,1000107,Female,49,Pharmaceuticals,3,1300,135,3900
1000001516,09-11-2020,17:19,100054,Male,30,Personal care,4,125,24.5,500
1000001517,21-02-2021,08:46,10002,Female,47,Pharmaceuticals,4,125,6.75,500
1000001518,18-05-2021,20:03,10003,Female,40,Pharmaceuticals,1,130,12.6,130
1000001519,08-01-2020,07:35,1000139,Female,36,Furniture,4,130,9.3,520
1000001520,21-11-2020,15:28,100088,Female,49,Furniture,4,125,10.5,500
1000001521,23-07-2021,19:08,100030,Female,47,Pharmaceuticals,4,130,12.9,520
1000001522,14-11-2020,08:35,100048,Male,46,Personal care,3,1500,235,4500
1000001523,31-12-2021,20:40,1000150,Female,62,Furniture,1,1300,330,1300
1000001524,26-10-2020,22:10,1000115,Male,46,Personal care,4,1300,321,5200
1000001525,13-12-2020,13:35,1000106,Female,47,Personal care,2,125,12,250
1000001526,25-09-2020,15:06,100084,Male,33,Pharmaceuticals,2,150,26.5,300
1000001527,29-09-2021,08:30,10001,Male,57,Pharmaceuticals,2,125,11.75,250
1000001528,06-07-2021,19:44,1000126,Female,36,Pharmaceuticals,2,130,12.3,260
1000001529,17-09-2020,22:38,1000105,Female,35,Pharmaceuticals,3,150,17,450
1000001530,10-12-2020,08:17,100093,Female,18,Furniture,4,130,12.3,520
1000001531,22-09-2020,13:19,100056,Male,31,Furniture,1,1500,250,1500
1000001532,23-03-2020,22:48,100051,Female,64,Pharmaceuticals,4,130,15.6,520
1000001533,29-10-2020,19:35,100067,Male,19,Furniture,3,1500,255,4500
1000001534,13-06-2020,19:44,100072,Male,45,Pharmaceuticals,2,1500,270,3000
1000001535,18-12-2021,15:31,100052,Male,47,Personal care,3,130,9.9,390
1000001536,11-05-2020,07:23,100014,Female,55,Personal care,4,130,13.5,520
1000001537,29-11-2020,17:57,1000116,Female,21,Personal care,1,1500,140,1500
1000001538,12-09-2020,20:57,100021,Male,18,Pharmaceuticals,3,150,53.5,450
1000001539,06-12-2020,21:52,100096,Male,25,Personal care,1,1500,170,1500
1000001540,12-10-2021,16:51,1000115,Female,46,Furniture,3,1300,147,3900
1000001541,02-10-2021,22:17,100057,Male,56,Personal care,1,1500,195,1500
1000001542,17-05-2021,20:30,1000147,Female,20,Personal care,1,150,14.5,150
1000001543,03-10-2020,22:40,100073,Male,49,Personal care,2,1300,123,2600
1000001544,16-12-2020,15:58,100070,Female,27,Furniture,1,125,11.25,125
1000001545,15-07-2021,18:21,100016,Male,27,Pharmaceuticals,2,125,8.25,250
1000001546,18-12-2020,19:06,100093,Female,36,Furniture,4,150,48,600
1000001547,11-08-2020,06:39,1000142,Male,63,Pharmaceuticals,4,1500,235,6000
1000001548,13-01-2021,08:15,10001,Female,51,Pharmaceuticals,2,130,12.6,260
1000001549,15-11-2021,19:25,1000109,Female,50,Personal care,2,150,14.5,300
1000001550,30-09-2020,13:11,100073,Male,40,Pharmaceuticals,3,1300,147,3900
1000001551,12-11-2021,22:36,100084,Male,45,Furniture,3,1300,81,3900
1000001552,25-09-2020,12:11,100055,Female,49,Furniture,3,125,13,375
1000001553,29-01-2021,08:46,100042,Male,24,Pharmaceuticals,4,1300,99,5200
1000001554,27-11-2021,19:55,100083,Female,46,Personal care,3,150,15.5,450
1000001555,19-12-2020,18:54,100055,Male,25,Personal care,1,1300,312,1300
1000001556,17-05-2021,19:13,100035,Female,18,Furniture,1,150,22.5,150
1000001557,04-08-2020,17:01,100014,Female,20,Personal care,3,130,10.2,390
1000001558,22-12-2020,20:37,100091,Female,41,Pharmaceuticals,1,125,27.75,125
1000001559,20-08-2020,07:40,100049,Female,40,Pharmaceuticals,4,1300,144,5200
1000001560,13-11-2020,17:16,100091,Female,25,Furniture,1,150,18.5,150
1000001561,17-09-2021,19:38,100016,Female,64,Pharmaceuticals,4,1500,170,6000
1000001562,26-11-2021,10:21,10005,Male,54,Furniture,2,125,12.75,250
1000001563,13-10-2020,17:44,100022,Male,20,Pharmaceuticals,2,130,15.3,260
1000001564,04-10-2020,22:55,1000115,Male,50,Furniture,2,150,49.5,300
1000001565,04-09-2021,20:45,100074,Female,45,Personal care,2,130,11.1,260
1000001566,03-10-2020,18:17,100056,Female,64,Pharmaceuticals,1,130,15.6,130
1000001567,07-04-2021,17:10,100076,Female,25,Pharmaceuticals,3,1300,162,3900
1000001568,09-10-2020,22:34,100051,Female,51,Furniture,1,1300,336,1300
1000001569,30-11-2021,21:07,100035,Male,52,Furniture,4,150,18,600
1000001570,15-06-2021,22:32,1000109,Male,49,Pharmaceuticals,1,1500,170,1500
1000001571,08-11-2020,14:55,1000105,Female,41,Furniture,1,150,25,150
1000001572,18-06-2021,22:20,10001,Male,31,Pharmaceuticals,4,1500,175,6000
1000001573,13-10-2020,21:45,1000148,Male,49,Personal care,2,130,31.2,260
1000001574,26-10-2020,21:51,1000150,Female,63,Furniture,2,125,24.75,250
1000001575,28-07-2021,11:54,100026,Male,60,Pharmaceuticals,2,150,22.5,300
1000001576,14-12-2020,18:34,1000108,Female,33,Personal care,3,150,27.5,450
1000001577,11-09-2020,06:22,1000145,Male,21,Personal care,4,1500,160,6000
1000001578,20-11-2021,18:43,100066,Female,54,Pharmaceuticals,4,130,12,520
1000001579,28-09-2021,17:38,1000119,Female,38,Furniture,1,130,28.8,130
1000001580,21-09-2021,15:47,1000105,Female,31,Pharmaceuticals,3,1500,250,4500
1000001581,20-12-2020,18:57,1000108,Female,48,Personal care,2,130,9.9,260
1000001582,17-10-2021,19:12,100056,Male,35,Pharmaceuticals,3,1300,114,3900
1000001583,12-11-2021,22:54,1000102,Female,24,Furniture,4,125,13,500
1000001584,03-09-2020,11:07,100062,Female,27,Personal care,4,150,16.5,600
1000001585,05-10-2021,20:00,10002,Female,24,Pharmaceuticals,1,125,7.25,125
1000001586,04-11-2020,16:25,100059,Male,50,Furniture,1,150,14,150
1000001587,05-11-2020,20:06,1000140,Female,40,Personal care,4,1300,105,5200
1000001588,25-06-2021,21:29,10004,Male,38,Furniture,2,130,13.2,260
1000001589,01-07-2021,06:30,10005,Female,36,Personal care,2,1500,145,3000
1000001590,10-08-2021,09:39,1000142,Male,36,Pharmaceuticals,3,1300,147,3900
1000001591,29-09-2020,11:00,100062,Male,53,Furniture,4,125,7,500
1000001592,16-03-2020,09:08,100081,Female,46,Personal care,4,1500,155,6000
1000001593,24-02-2021,22:39,10005,Male,35,Furniture,2,130,14.4,260
1000001594,01-10-2021,19:02,100031,Female,19,Furniture,2,1300,345,2600
1000001595,04-10-2021,17:44,1000115,Female,18,Pharmaceuticals,4,1500,255,6000
1000001596,28-03-2020,06:22,10007,Female,64,Furniture,1,1300,141,1300
1000001597,28-08-2021,18:21,100032,Male,22,Personal care,4,1300,78,5200
1000001598,15-01-2021,19:17,1000126,Male,37,Personal care,4,130,9.9,520
1000001599,24-10-2020,17:23,1000110,Female,28,Personal care,2,150,20.5,300
1000001600,18-12-2020,17:44,100067,Female,59,Personal care,2,1500,575,3000
1000001601,14-09-2021,11:48,10001,Male,19,Pharmaceuticals,1,130,13.5,130
1000001602,01-12-2020,15:17,100086,Female,20,Furniture,1,1300,126,1300
1000001603,04-12-2021,20:50,1000132,Female,40,Pharmaceuticals,3,130,13.2,390
1000001604,29-12-2020,18:43,10002,Female,29,Furniture,4,150,56,600
1000001605,24-01-2020,19:39,10002,Male,37,Furniture,2,1500,165,3000
1000001606,19-10-2021,19:52,10002,Male,22,Furniture,1,150,26.5,150
1000001607,16-01-2021,10:18,100053,Male,54,Pharmaceuticals,3,125,7.75,375
1000001608,26-09-2021,21:01,100087,Female,55,Furniture,3,1500,265,4500
1000001609,05-10-2021,13:58,100081,Female,47,Pharmaceuticals,2,150,22.5,300
1000001610,23-11-2020,10:18,10001,Female,26,Personal care,2,1300,102,2600
1000001611,17-11-2020,07:30,1000125,Male,51,Personal care,3,1500,180,4500
1000001612,18-12-2020,21:14,1000140,Female,61,Furniture,1,1500,230,1500
1000001613,14-12-2021,21:58,10004,Female,52,Pharmaceuticals,3,130,9.9,390
1000001614,23-08-2021,11:37,1000135,Female,39,Personal care,4,1300,105,5200
1000001615,17-11-2020,13:43,100082,Female,61,Pharmaceuticals,4,125,13.5,500
1000001616,22-09-2020,18:41,1000121,Male,41,Pharmaceuticals,2,150,59,300
1000001617,01-05-2020,17:09,100077,Male,34,Furniture,1,130,35.1,130
1000001618,15-09-2020,06:27,1000118,Female,27,Personal care,1,150,13.5,150
1000001619,20-10-2020,18:07,100061,Male,47,Furniture,4,125,24.25,500
1000001620,03-02-2021,22:48,10005,Male,63,Furniture,3,125,7.75,375
1000001621,22-09-2020,10:49,10002,Female,40,Personal care,2,1500,160,3000
1000001622,22-04-2021,21:28,100054,Female,49,Personal care,3,125,11.75,375
1000001623,05-03-2021,06:14,100076,Male,34,Pharmaceuticals,3,150,22,450
1000001624,18-11-2020,20:48,1000121,Female,34,Personal care,3,1300,363,3900
1000001625,27-09-2021,16:36,100052,Male,31,Pharmaceuticals,1,1300,147,1300
1000001626,10-10-2020,19:13,100019,Female,26,Pharmaceuticals,4,1500,495,6000
1000001627,18-11-2020,17:21,100084,Male,57,Pharmaceuticals,1,150,60,150
1000001628,28-12-2020,22:23,100051,Female,19,Personal care,4,150,58.5,600
1000001629,17-02-2020,20:18,1000144,Male,62,Furniture,2,125,10.75,250
1000001630,22-05-2020,17:22,100095,Male,42,Pharmaceuticals,2,150,16,300
1000001631,01-11-2020,19:11,100075,Male,56,Furniture,3,130,12.3,390
1000001632,19-10-2020,18:16,100029,Female,26,Furniture,4,125,24.75,500
1000001633,31-12-2020,18:18,1000152,Male,39,Personal care,4,130,11.4,520
1000001634,03-11-2021,17:18,100090,Male,60,Furniture,4,1500,520,6000
1000001635,17-04-2021,18:08,100036,Female,63,Furniture,3,1300,159,3900
1000001636,22-07-2021,11:26,100050,Female,21,Personal care,3,1500,150,4500
1000001637,25-10-2020,20:50,100097,Male,43,Pharmaceuticals,2,1300,297,2600
1000001638,13-08-2020,18:26,100037,Male,46,Furniture,1,1500,155,1500
1000001639,20-12-2021,18:13,10005,Female,62,Personal care,4,150,24,600
1000001640,10-06-2021,19:44,10005,Female,51,Furniture,4,130,14.1,520
1000001641,01-09-2020,17:41,100065,Female,40,Furniture,1,1300,165,1300
1000001642,27-12-2021,18:30,10004,Female,54,Pharmaceuticals,4,125,11.5,500
1000001643,17-10-2021,21:47,100012,Female,28,Furniture,3,130,33.3,390
1000001644,11-09-2020,19:32,1000124,Male,23,Personal care,3,125,28.75,375
1000001645,12-10-2021,17:27,1000109,Female,35,Furniture,4,130,9,520
1000001646,18-01-2021,19:43,10001,Male,38,Pharmaceuticals,3,130,15.6,390
1000001647,01-05-2021,20:26,10005,Male,59,Pharmaceuticals,3,1500,240,4500
1000001648,10-07-2021,17:18,100016,Male,53,Personal care,4,1300,87,5200
1000001649,21-10-2020,07:44,100072,Female,58,Pharmaceuticals,2,1300,75,2600
1000001650,23-09-2020,16:24,100089,Male,55,Furniture,1,130,10.8,130
1000001651,04-12-2020,21:29,1000155,Male,51,Pharmaceuticals,3,150,23.5,450
1000001652,16-11-2021,20:00,10002,Female,34,Personal care,2,150,20.5,300
1000001653,23-07-2021,19:34,10002,Male,54,Pharmaceuticals,3,125,12.75,375
1000001654,13-10-2021,20:47,1000111,Male,42,Pharmaceuticals,3,125,6.25,375
1000001655,28-05-2021,17:57,10008,Female,55,Pharmaceuticals,1,1500,125,1500
1000001656,16-09-2021,20:03,1000141,Male,29,Personal care,3,130,35.4,390
1000001657,09-08-2020,10:05,100061,Male,40,Pharmaceuticals,1,125,8,125
1000001658,10-04-2021,06:08,1000148,Male,59,Pharmaceuticals,1,125,12.25,125
1000001659,27-07-2021,09:29,100022,Female,39,Furniture,1,130,9,130
1000001660,23-09-2021,20:27,10002,Female,38,Personal care,2,1500,160,3000
1000001661,07-07-2021,19:18,100020,Female,44,Pharmaceuticals,4,125,6.25,500
1000001662,20-12-2021,12:38,1000106,Male,48,Personal care,2,1500,240,3000
1000001663,07-12-2021,07:04,100033,Male,23,Pharmaceuticals,4,1300,81,5200
1000001664,12-12-2021,16:44,100099,Female,44,Pharmaceuticals,4,1500,245,6000
1000001665,01-11-2021,19:38,10004,Male,57,Pharmaceuticals,1,150,14,150
1000001666,08-12-2020,10:10,1000125,Male,51,Furniture,3,150,21,450
1000001667,04-07-2020,19:09,100040,Female,29,Furniture,1,1500,125,1500
1000001668,13-03-2021,21:40,1000132,Female,62,Furniture,3,150,14,450
1000001669,04-08-2020,22:28,100083,Male,24,Personal care,4,1300,123,5200
1000001670,24-10-2021,21:32,100058,Male,27,Personal care,1,130,34.2,130
1000001671,28-02-2021,20:55,100047,Male,62,Furniture,3,150,62.5,450
1000001672,28-03-2021,22:34,100087,Female,34,Personal care,2,150,15.5,300
1000001673,14-06-2020,07:36,100042,Female,43,Pharmaceuticals,3,1500,185,4500
1000001674,22-11-2021,09:21,10001,Female,38,Pharmaceuticals,1,1300,123,1300
1000001675,17-05-2020,19:55,1000152,Female,45,Pharmaceuticals,2,130,16.2,260
1000001676,21-09-2021,20:22,100091,Male,63,Furniture,3,1500,210,4500
1000001677,02-10-2020,20:51,100084,Female,19,Personal care,3,1500,490,4500
1000001678,16-09-2020,13:44,100099,Female,60,Furniture,3,1300,102,3900
1000001679,23-09-2020,08:08,100071,Female,18,Personal care,3,130,15.3,390
1000001680,03-09-2021,17:12,100072,Female,53,Pharmaceuticals,3,1300,324,3900
1000001681,09-11-2020,19:32,100053,Female,43,Furniture,2,130,11.1,260
1000001682,30-12-2020,19:30,100071,Male,46,Personal care,4,1300,315,5200
1000001683,04-05-2020,07:19,100098,Male,38,Personal care,2,1500,220,3000
1000001684,23-01-2021,21:40,100043,Female,28,Pharmaceuticals,2,1500,200,3000
1000001685,20-04-2020,20:32,100076,Male,57,Furniture,2,125,8.75,250
1000001686,10-12-2021,20:41,1000151,Female,28,Furniture,4,150,26,600
1000001687,17-02-2021,22:27,1000102,Female,53,Furniture,1,1300,81,1300
1000001688,17-12-2020,17:25,1000150,Male,56,Pharmaceuticals,4,125,26.5,500
1000001689,19-12-2021,20:54,1000114,Male,57,Furniture,2,150,47.5,300
1000001690,05-09-2021,17:36,1000101,Female,52,Pharmaceuticals,3,1300,369,3900
1000001691,07-01-2021,20:01,10001,Female,51,Pharmaceuticals,3,130,13.5,390
1000001692,11-10-2021,19:50,1000103,Female,64,Pharmaceuticals,2,150,59.5,300
1000001693,20-02-2021,18:21,10001,Male,41,Personal care,3,1500,130,4500
1000001694,10-01-2021,19:22,10004,Female,39,Furniture,2,125,9.75,250
1000001695,21-09-2021,20:51,100085,Female,22,Furniture,3,150,23,450
1000001696,21-11-2020,17:59,100024,Female,50,Pharmaceuticals,4,150,55,600
1000001697,18-12-2020,08:22,100054,Male,53,Pharmaceuticals,1,1500,265,1500
1000001698,07-04-2020,21:50,1000146,Female,64,Furniture,1,1300,105,1300
1000001699,29-07-2021,21:45,100023,Female,37,Pharmaceuticals,4,130,12.9,520
1000001700,27-09-2021,16:10,100087,Male,36,Furniture,4,1500,210,6000
1000001701,13-10-2021,15:09,100062,Female,52,Personal care,2,130,15.9,260
1000001702,31-07-2021,21:54,1000102,Female,60,Pharmaceuticals,2,1300,87,2600
1000001703,10-06-2021,08:36,10002,Male,34,Furniture,2,150,17,300
1000001704,16-09-2020,20:07,1000155,Female,62,Pharmaceuticals,3,130,30.3,390
1000001705,14-08-2020,08:32,100094,Male,60,Furniture,2,125,8.75,250
1000001706,16-10-2020,18:04,100057,Male,51,Furniture,4,125,11.75,500
1000001707,17-09-2021,18:35,1000144,Female,26,Pharmaceuticals,1,1500,535,1500
1000001708,08-02-2020,07:47,100041,Female,43,Personal care,3,1300,162,3900
1000001709,13-09-2021,20:22,100097,Female,19,Furniture,2,1500,185,3000
1000001710,23-10-2020,20:14,1000104,Female,26,Furniture,3,1500,610,4500
1000001711,22-09-2021,20:33,1000113,Male,26,Furniture,3,1500,570,4500
1000001712,25-11-2021,16:37,100092,Female,57,Personal care,2,125,8.75,250
1000001713,03-10-2020,10:10,100090,Male,34,Personal care,3,125,10.75,375
1000001714,23-11-2020,06:07,1000111,Female,18,Pharmaceuticals,1,1500,245,1500
1000001715,30-12-2020,19:35,100089,Female,42,Personal care,4,125,9.75,500
1000001716,12-02-2020,19:16,100039,Female,60,Pharmaceuticals,4,1300,87,5200
1000001717,12-01-2021,09:40,100021,Male,57,Pharmaceuticals,1,1500,175,1500
1000001718,25-10-2021,19:03,100020,Female,59,Personal care,3,125,25.5,375
1000001719,28-12-2021,07:29,10004,Female,42,Pharmaceuticals,2,130,10.8,260
1000001720,10-10-2020,08:51,100028,Female,56,Personal care,3,1500,190,4500
1000001721,21-01-2021,22:42,10003,Female,52,Pharmaceuticals,1,1500,215,1500
1000001722,30-01-2020,20:38,100022,Male,20,Personal care,3,1300,159,3900
1000001723,10-02-2020,17:43,100040,Female,54,Personal care,4,150,18,600
1000001724,15-09-2021,20:53,10004,Male,61,Pharmaceuticals,3,150,17,450
1000001725,16-05-2020,21:02,1000109,Male,61,Furniture,1,1300,105,1300
1000001726,26-06-2021,18:12,100013,Male,47,Pharmaceuticals,4,1300,93,5200
1000001727,08-08-2021,21:06,100072,Male,55,Personal care,3,1300,75,3900
1000001728,23-05-2021,22:30,100077,Male,51,Furniture,3,150,25,450
1000001729,22-11-2021,18:55,100082,Male,29,Pharmaceuticals,4,1300,81,5200
1000001730,14-08-2021,19:17,1000116,Female,36,Pharmaceuticals,2,125,10.75,250
